ID,interval,workload
29.0,582,13
29.0,583,3
29.0,584,3
29.0,585,18
29.0,586,3
29.0,587,3
29.0,588,2
29.0,589,1
29.0,591,7
29.0,592,3
29.0,593,3
29.0,594,1
29.0,595,2
29.0,596,11
29.0,597,3
29.0,598,10
29.0,599,5
29.0,600,7
29.0,601,4
29.0,602,7
29.0,603,11
29.0,604,6
29.0,605,6
29.0,606,4
29.0,607,8
29.0,608,6
29.0,609,13
29.0,610,6
29.0,611,11
29.0,612,7
29.0,613,4
29.0,614,6
29.0,615,10
29.0,616,9
29.0,617,2
29.0,618,3
29.0,619,10
29.0,620,14
29.0,621,12
29.0,622,8
29.0,623,7
29.0,624,2
29.0,625,14
29.0,626,5
29.0,627,7
29.0,628,1
29.0,629,3
29.0,630,2
29.0,631,3
29.0,632,19
29.0,633,13
29.0,634,5
29.0,635,6
29.0,636,7
29.0,637,7
29.0,638,3
29.0,639,5
29.0,640,7
29.0,641,3
29.0,642,4
29.0,643,2
29.0,644,7
29.0,645,3
29.0,646,11
29.0,647,12
29.0,648,12
29.0,649,1
29.0,650,4
29.0,651,10
29.0,652,8
29.0,653,6
29.0,654,4
29.0,655,8
29.0,656,12
29.0,657,4
29.0,658,13
29.0,659,12
29.0,660,7
29.0,661,8
29.0,662,12
29.0,663,10
29.0,664,23
29.0,665,15
29.0,666,8
29.0,667,8
29.0,668,22
29.0,669,10
29.0,670,7
29.0,671,18
29.0,672,18
29.0,673,6
29.0,674,11
29.0,675,11
29.0,676,10
29.0,677,1
29.0,678,7
29.0,679,13
29.0,680,12
29.0,681,7
29.0,682,18
29.0,683,7
29.0,684,4
29.0,685,5
29.0,686,4
29.0,687,9
29.0,689,1
29.0,690,3
29.0,691,10
29.0,692,7
29.0,693,11
29.0,694,9
29.0,695,7
29.0,696,11
29.0,697,2
29.0,698,5
29.0,699,9
29.0,700,6
29.0,701,3
29.0,702,4
29.0,703,9
29.0,704,8
29.0,705,9
29.0,706,9
29.0,707,13
29.0,708,7
29.0,709,8
29.0,710,5
29.0,711,5
29.0,712,5
29.0,713,9
29.0,714,1
29.0,715,1
29.0,716,4
29.0,717,2
29.0,718,4
29.0,719,6
29.0,720,7
29.0,721,7
29.0,722,2
29.0,723,3
29.0,724,3
29.0,726,11
29.0,727,7
29.0,728,8
29.0,729,7
29.0,730,8
29.0,731,2
29.0,732,3
29.0,733,3
29.0,734,6
29.0,735,6
29.0,736,8
29.0,737,6
29.0,738,5
29.0,739,9
29.0,740,2
29.0,741,4
29.0,742,12
29.0,743,7
29.0,744,1
29.0,745,2
29.0,746,8
29.0,747,8
29.0,748,12
29.0,749,7
29.0,750,7
29.0,751,2
29.0,752,17
29.0,753,15
29.0,754,5
29.0,755,15
29.0,756,11
29.0,757,7
29.0,758,10
29.0,759,13
29.0,760,11
29.0,761,11
29.0,762,27
29.0,763,28
29.0,764,11
29.0,765,27
29.0,766,44
29.0,767,23
29.0,768,16
29.0,769,12
29.0,770,8
29.0,771,5
29.0,772,11
29.0,773,15
29.0,774,6
29.0,775,3
29.0,776,6
29.0,777,2
29.0,778,12
29.0,779,10
29.0,780,11
29.0,781,8
29.0,782,3
29.0,783,11
29.0,784,5
29.0,785,6
29.0,786,6
29.0,787,13
29.0,788,9
29.0,789,8
29.0,790,3
29.0,791,7
29.0,792,1
29.0,793,5
29.0,794,9
29.0,795,8
29.0,796,9
29.0,797,12
29.0,798,7
29.0,799,14
29.0,800,8
29.0,801,2
29.0,802,3
29.0,803,7
29.0,804,4
29.0,805,2
29.0,806,4
29.0,807,11
29.0,808,9
29.0,809,11
29.0,810,3
29.0,811,2
29.0,812,1
29.0,813,5
29.0,814,5
29.0,815,7
29.0,816,7
29.0,817,3
29.0,818,4
29.0,819,5
29.0,820,8
29.0,821,9
29.0,822,8
29.0,823,13
29.0,824,4
29.0,825,2
29.0,826,8
29.0,827,6
29.0,828,8
29.0,829,8
29.0,830,6
29.0,831,4
29.0,832,17
29.0,833,7
29.0,834,5
29.0,835,9
29.0,836,6
29.0,837,9
29.0,838,15
29.0,839,13
29.0,840,11
29.0,841,10
29.0,842,11
29.0,843,11
29.0,844,10
29.0,845,11
29.0,846,11
29.0,847,18
29.0,848,18
29.0,849,11
29.0,850,6
29.0,851,9
29.0,852,11
29.0,853,14
29.0,854,17
29.0,855,5
29.0,856,17
29.0,857,19
29.0,858,5
29.0,859,9
29.0,860,4
29.0,861,13
29.0,862,21
29.0,863,14
29.0,864,10
29.0,865,21
29.0,866,4
29.0,867,3
29.0,868,4
29.0,869,6
29.0,870,8
29.0,871,4
29.0,872,5
29.0,873,3
29.0,874,2
29.0,875,7
29.0,876,3
29.0,877,2
29.0,878,4
29.0,879,3
29.0,880,6
29.0,881,9
29.0,882,5
29.0,883,7
29.0,884,2
29.0,885,2
29.0,886,1
29.0,887,2
29.0,889,2
29.0,890,6
29.0,891,5
29.0,892,5
29.0,893,5
29.0,894,5
29.0,895,6
29.0,898,4
29.0,900,5
29.0,901,1
29.0,902,10
29.0,903,7
29.0,904,8
29.0,905,1
29.0,906,4
29.0,907,4
29.0,908,3
29.0,909,5
29.0,911,2
29.0,912,1
29.0,913,3
29.0,914,4
29.0,915,8
29.0,916,7
29.0,917,3
29.0,918,1
29.0,919,5
29.0,921,3
29.0,922,2
29.0,923,2
29.0,924,7
29.0,925,2
29.0,927,7
29.0,928,7
29.0,929,2
29.0,930,5
29.0,931,2
29.0,932,2
29.0,933,4
29.0,934,2
29.0,935,4
29.0,936,9
29.0,937,19
29.0,938,9
29.0,939,14
29.0,940,11
29.0,941,11
29.0,942,4
29.0,943,18
29.0,944,13
29.0,945,9
29.0,946,8
29.0,947,11
29.0,948,9
29.0,949,9
29.0,950,9
29.0,951,12
29.0,952,16
29.0,953,6
29.0,954,3
29.0,955,1
29.0,956,6
29.0,957,6
29.0,958,10
29.0,959,5
29.0,960,1
29.0,961,5
29.0,963,2
29.0,964,5
29.0,965,5
29.0,966,1
29.0,967,8
29.0,968,6
29.0,969,4
29.0,970,7
29.0,971,2
29.0,972,1
29.0,973,2
29.0,974,3
29.0,975,1
29.0,977,6
29.0,978,2
29.0,979,3
29.0,980,8
29.0,981,6
29.0,982,8
29.0,983,5
29.0,984,6
29.0,985,5
29.0,986,3
29.0,987,1
29.0,988,1
29.0,989,3
29.0,990,9
29.0,991,9
29.0,992,15
29.0,993,5
29.0,995,13
29.0,996,5
29.0,997,5
29.0,998,5
29.0,999,4
29.0,1000,11
29.0,1001,1
29.0,1002,10
29.0,1003,6
29.0,1004,6
29.0,1005,3
29.0,1006,2
29.0,1007,8
29.0,1008,6
29.0,1009,4
29.0,1010,5
29.0,1011,3
29.0,1012,6
29.0,1013,5
29.0,1014,6
29.0,1015,2
29.0,1016,4
29.0,1017,5
29.0,1018,10
29.0,1020,16
29.0,1021,2
29.0,1022,4
29.0,1023,7
29.0,1024,3
29.0,1025,6
29.0,1026,5
29.0,1027,5
29.0,1028,4
29.0,1029,7
29.0,1030,1
29.0,1031,1
29.0,1032,1
29.0,1033,1
29.0,1034,3
29.0,1035,5
29.0,1036,5
29.0,1037,17
29.0,1038,1
29.0,1039,6
29.0,1040,2
29.0,1041,9
29.0,1042,10
29.0,1043,5
29.0,1044,6
29.0,1045,4
29.0,1046,10
29.0,1047,10
29.0,1048,7
29.0,1049,2
29.0,1050,6
29.0,1051,7
29.0,1052,8
29.0,1053,6
29.0,1054,5
29.0,1055,8
29.0,1056,4
29.0,1057,4
29.0,1058,9
29.0,1059,8
29.0,1060,4
29.0,1062,2
29.0,1063,3
29.0,1064,2
29.0,1065,3
29.0,1066,4
29.0,1067,3
29.0,1068,5
29.0,1069,2
29.0,1070,7
29.0,1071,7
29.0,1072,9
29.0,1073,12
29.0,1074,11
29.0,1075,2
29.0,1076,2
29.0,1077,9
29.0,1078,4
29.0,1079,16
29.0,1080,16
29.0,1081,4
29.0,1082,3
29.0,1083,3
29.0,1084,2
29.0,1085,13
29.0,1086,7
29.0,1087,12
29.0,1088,6
29.0,1089,9
29.0,1090,7
29.0,1091,1
29.0,1092,9
29.0,1093,14
29.0,1094,3
29.0,1095,4
29.0,1096,6
29.0,1097,9
29.0,1098,2
29.0,1099,6
29.0,1100,9
29.0,1101,3
29.0,1103,6
29.0,1104,3
29.0,1105,8
29.0,1106,10
29.0,1107,1
29.0,1108,2
29.0,1109,4
29.0,1110,2
29.0,1111,4
29.0,1112,2
29.0,1116,4
29.0,1117,3
29.0,1118,1
29.0,1119,7
29.0,1120,9
29.0,1121,7
29.0,1122,6
29.0,1123,1
29.0,1124,2
29.0,1125,3
29.0,1126,4
29.0,1127,3
29.0,1128,12
29.0,1129,4
29.0,1130,2
29.0,1132,10
29.0,1133,7
29.0,1134,10
29.0,1135,5
29.0,1136,7
29.0,1137,4
29.0,1138,8
29.0,1139,10
29.0,1140,10
29.0,1141,12
29.0,1142,6
29.0,1143,9
29.0,1144,8
29.0,1145,6
29.0,1146,5
29.0,1147,10
29.0,1148,17
29.0,1149,14
29.0,1150,8
29.0,1151,8
29.0,1152,6
29.0,1154,1
29.0,1155,8
29.0,1156,1
29.0,1157,3
29.0,1159,3
29.0,1160,9
29.0,1161,4
29.0,1162,1
29.0,1163,2
29.0,1164,5
29.0,1165,2
29.0,1166,2
29.0,1167,2
29.0,1168,1
29.0,1169,6
29.0,1170,7
29.0,1171,8
29.0,1172,1
29.0,1173,5
29.0,1174,3
29.0,1175,4
29.0,1176,12
29.0,1177,8
29.0,1178,4
29.0,1179,5
29.0,1180,5
29.0,1181,11
29.0,1182,6
29.0,1183,3
29.0,1184,3
29.0,1185,7
29.0,1186,3
29.0,1187,3
29.0,1188,7
29.0,1189,2
29.0,1190,1
29.0,1191,8
29.0,1192,5
29.0,1193,5
29.0,1194,8
29.0,1195,7
29.0,1196,5
29.0,1197,1
29.0,1198,6
29.0,1199,3
29.0,1200,6
29.0,1201,4
29.0,1202,11
29.0,1203,9
29.0,1204,1
29.0,1205,9
29.0,1206,4
29.0,1207,8
29.0,1208,3
29.0,1209,4
29.0,1210,11
29.0,1211,7
29.0,1212,14
29.0,1213,9
29.0,1215,9
29.0,1216,5
29.0,1217,7
29.0,1218,1
29.0,1219,6
29.0,1220,5
29.0,1221,3
29.0,1222,7
29.0,1224,3
29.0,1226,7
29.0,1227,9
29.0,1228,11
29.0,1229,4
29.0,1230,7
29.0,1231,8
29.0,1232,9
29.0,1233,5
29.0,1234,9
29.0,1235,9
29.0,1236,20
29.0,1237,6
29.0,1238,11
29.0,1239,5
29.0,1240,5
29.0,1241,11
29.0,1242,9
29.0,1243,8
29.0,1244,4
29.0,1245,8
29.0,1246,4
29.0,1247,4
29.0,1248,3
29.0,1249,3
29.0,1250,4
29.0,1252,1
29.0,1253,3
29.0,1254,4
29.0,1255,3
29.0,1256,2
29.0,1257,4
29.0,1258,4
29.0,1259,1
29.0,1260,5
29.0,1262,3
29.0,1263,16
29.0,1264,13
29.0,1265,2
29.0,1266,9
29.0,1267,18
29.0,1268,21
29.0,1269,1
29.0,1270,8
29.0,1271,9
29.0,1272,6
29.0,1273,7
29.0,1274,5
29.0,1275,3
29.0,1276,8
29.0,1277,5
29.0,1278,7
29.0,1279,5
29.0,1280,10
29.0,1281,6
29.0,1282,4
29.0,1283,4
29.0,1284,5
29.0,1285,14
29.0,1286,3
29.0,1287,9
29.0,1288,10
29.0,1289,5
29.0,1290,3
29.0,1291,9
29.0,1292,1
29.0,1293,11
29.0,1294,11
29.0,1295,2
29.0,1296,4
29.0,1297,11
29.0,1298,5
29.0,1299,7
29.0,1300,4
29.0,1301,8
29.0,1302,5
29.0,1303,10
29.0,1304,1
29.0,1305,1
29.0,1306,6
29.0,1307,10
29.0,1308,11
29.0,1309,6
29.0,1310,9
29.0,1311,4
29.0,1312,3
29.0,1313,7
29.0,1314,5
29.0,1315,9
29.0,1316,13
29.0,1317,3
29.0,1318,6
29.0,1319,7
29.0,1320,6
29.0,1321,8
29.0,1322,11
29.0,1323,2
29.0,1324,3
29.0,1325,5
29.0,1326,10
29.0,1327,7
29.0,1328,2
29.0,1329,8
29.0,1330,11
29.0,1331,5
29.0,1332,19
29.0,1333,7
29.0,1334,7
29.0,1335,9
29.0,1336,23
29.0,1337,17
29.0,1338,13
29.0,1339,15
29.0,1340,19
29.0,1341,21
29.0,1342,9
29.0,1343,17
29.0,1344,12
29.0,1345,16
29.0,1346,5
29.0,1347,7
29.0,1348,11
29.0,1349,13
29.0,1350,5
29.0,1351,16
29.0,1352,7
29.0,1353,3
29.0,1354,6
29.0,1355,5
29.0,1356,7
29.0,1357,6
29.0,1358,5
29.0,1359,7
29.0,1360,10
29.0,1361,4
29.0,1362,4
29.0,1363,4
29.0,1364,2
29.0,1365,4
29.0,1366,9
29.0,1367,4
29.0,1368,3
29.0,1369,5
29.0,1370,5
29.0,1371,2
29.0,1372,2
29.0,1373,2
29.0,1374,1
29.0,1375,6
29.0,1376,9
29.0,1377,4
29.0,1378,5
29.0,1379,6
29.0,1380,2
29.0,1381,2
29.0,1382,4
29.0,1383,1
29.0,1384,4
29.0,1385,4
29.0,1386,2
29.0,1387,2
29.0,1388,2
29.0,1389,9
29.0,1390,9
29.0,1391,4
29.0,1392,9
29.0,1393,7
29.0,1394,9
29.0,1395,8
29.0,1396,1
29.0,1397,1
29.0,1398,12
29.0,1399,2
29.0,1400,2
29.0,1401,2
29.0,1402,13
29.0,1403,2
29.0,1404,7
29.0,1405,6
29.0,1406,3
29.0,1407,10
29.0,1408,5
29.0,1409,8
29.0,1410,4
29.0,1411,5
29.0,1412,18
29.0,1413,4
29.0,1414,6
29.0,1415,5
29.0,1416,8
29.0,1417,5
29.0,1419,3
29.0,1420,4
29.0,1421,14
29.0,1422,5
29.0,1423,9
29.0,1424,3
29.0,1425,5
29.0,1426,10
29.0,1427,5
29.0,1428,9
29.0,1429,11
29.0,1430,11
29.0,1431,18
29.0,1432,19
29.0,1433,12
29.0,1434,19
29.0,1435,19
29.0,1436,19
29.0,1437,29
29.0,1438,25
29.0,1439,21
29.0,1440,10
29.0,1441,3
29.0,1442,4
29.0,1443,8
29.0,1444,11
29.0,1445,9
29.0,1446,8
29.0,1447,15
29.0,1448,26
29.0,1449,7
29.0,1450,9
29.0,1451,19
29.0,1452,6
29.0,1453,7
29.0,1454,11
29.0,1455,2
29.0,1456,4
29.0,1457,7
29.0,1458,4
29.0,1459,6
29.0,1460,2
29.0,1461,1
29.0,1462,5
29.0,1463,8
29.0,1464,4
29.0,1465,6
29.0,1466,8
29.0,1467,12
29.0,1468,9
29.0,1469,13
29.0,1470,4
29.0,1471,6
29.0,1472,6
29.0,1473,2
29.0,1474,6
29.0,1475,5
29.0,1476,6
29.0,1477,3
29.0,1478,1
29.0,1479,1
29.0,1480,10
29.0,1481,5
29.0,1482,4
29.0,1483,9
29.0,1484,4
29.0,1485,7
29.0,1486,3
29.0,1487,7
29.0,1488,3
29.0,1489,3
29.0,1490,3
29.0,1491,2
29.0,1492,8
29.0,1493,11
29.0,1494,4
29.0,1495,1
29.0,1496,2
29.0,1497,1
29.0,1498,2
29.0,1499,6
29.0,1500,9
29.0,1501,6
29.0,1502,1
29.0,1503,6
29.0,1504,6
29.0,1505,10
29.0,1506,10
29.0,1507,4
29.0,1508,10
29.0,1509,2
29.0,1510,6
29.0,1511,1
29.0,1512,9
29.0,1513,3
29.0,1514,3
29.0,1515,16
29.0,1516,6
29.0,1517,10
29.0,1518,17
29.0,1519,7
29.0,1520,12
29.0,1521,5
29.0,1523,8
29.0,1524,13
29.0,1525,4
29.0,1526,17
29.0,1527,10
29.0,1528,9
29.0,1529,2
29.0,1530,16
29.0,1531,13
29.0,1532,11
29.0,1533,5
29.0,1534,9
29.0,1535,12
29.0,1536,6
29.0,1537,7
29.0,1538,4
29.0,1539,5
29.0,1541,1
29.0,1542,3
29.0,1543,6
29.0,1544,8
29.0,1545,7
29.0,1546,6
29.0,1548,5
29.0,1549,5
29.0,1550,2
29.0,1551,1
29.0,1552,10
29.0,1553,7
29.0,1554,5
29.0,1555,6
29.0,1556,11
29.0,1557,3
29.0,1558,8
29.0,1559,7
29.0,1561,1
29.0,1562,8
29.0,1563,6
29.0,1564,3
29.0,1565,6
29.0,1566,4
29.0,1567,7
29.0,1568,4
29.0,1569,3
29.0,1570,5
29.0,1572,5
29.0,1573,4
29.0,1574,5
29.0,1576,4
29.0,1577,3
29.0,1579,6
29.0,1580,7
29.0,1581,5
29.0,1582,4
29.0,1583,6
29.0,1584,5
29.0,1585,4
29.0,1586,8
29.0,1587,9
29.0,1588,4
29.0,1589,1
29.0,1590,4
29.0,1591,7
29.0,1592,3
29.0,1594,10
29.0,1595,4
29.0,1596,6
29.0,1597,3
29.0,1598,3
29.0,1599,4
29.0,1600,4
29.0,1601,1
29.0,1602,5
29.0,1603,6
29.0,1604,3
29.0,1606,2
29.0,1607,14
29.0,1608,7
29.0,1609,13
29.0,1610,17
29.0,1611,3
29.0,1612,14
29.0,1613,10
29.0,1614,4
29.0,1615,4
29.0,1616,3
29.0,1617,6
29.0,1618,8
29.0,1619,8
29.0,1620,9
29.0,1621,9
29.0,1622,5
29.0,1623,5
29.0,1624,4
29.0,1626,16
29.0,1627,5
29.0,1628,6
29.0,1629,9
29.0,1630,7
29.0,1631,3
29.0,1632,5
29.0,1633,5
29.0,1635,1
29.0,1636,3
29.0,1637,3
29.0,1638,5
29.0,1640,6
29.0,1641,5
29.0,1642,6
29.0,1643,6
29.0,1644,4
29.0,1645,1
29.0,1646,3
29.0,1647,12
29.0,1648,3
29.0,1649,6
29.0,1650,10
29.0,1651,2
29.0,1652,24
29.0,1653,2
29.0,1654,6
29.0,1655,6
29.0,1657,6
29.0,1658,7
29.0,1659,5
29.0,1660,11
29.0,1661,6
29.0,1662,8
29.0,1664,11
29.0,1665,1
29.0,1666,5
29.0,1667,5
29.0,1668,7
29.0,1669,2
29.0,1670,10
29.0,1671,5
29.0,1672,6
29.0,1673,3
29.0,1674,6
29.0,1675,5
29.0,1676,4
29.0,1677,13
29.0,1678,11
29.0,1679,10
29.0,1680,13
29.0,1681,11
29.0,1682,6
29.0,1683,2
29.0,1684,3
29.0,1685,1
29.0,1686,6
29.0,1687,10
29.0,1688,3
29.0,1689,2
29.0,1690,1
29.0,1691,7
29.0,1692,4
29.0,1693,9
29.0,1694,9
29.0,1695,3
29.0,1696,9
29.0,1697,2
29.0,1698,6
29.0,1699,7
29.0,1700,2
29.0,1701,11
29.0,1702,8
29.0,1703,4
29.0,1704,9
29.0,1705,5
29.0,1706,5
29.0,1707,14
29.0,1708,5
29.0,1709,11
29.0,1710,9
29.0,1711,6
29.0,1712,8
29.0,1713,11
29.0,1714,9
29.0,1715,2
29.0,1716,8
29.0,1717,12
29.0,1718,14
29.0,1719,5
29.0,1720,12
29.0,1721,6
29.0,1722,9
29.0,1723,5
29.0,1724,2
29.0,1725,10
29.0,1726,6
29.0,1727,3
29.0,1728,5
29.0,1729,11
29.0,1730,5
29.0,1731,2
29.0,1732,1
29.0,1733,7
29.0,1734,6
29.0,1735,7
29.0,1736,2
29.0,1737,3
29.0,1738,9
29.0,1739,3
29.0,1740,3
29.0,1741,4
29.0,1742,3
29.0,1743,3
29.0,1744,4
29.0,1745,7
29.0,1746,10
29.0,1747,3
29.0,1748,5
29.0,1749,6
29.0,1750,5
29.0,1751,10
29.0,1752,5
29.0,1753,7
29.0,1754,3
29.0,1755,4
29.0,1756,5
29.0,1757,6
29.0,1758,5
29.0,1759,1
29.0,1760,1
29.0,1761,13
29.0,1762,3
29.0,1763,3
29.0,1764,6
29.0,1765,3
29.0,1766,6
29.0,1767,1
29.0,1768,2
29.0,1769,8
29.0,1770,7
29.0,1771,1
29.0,1772,13
29.0,1773,1
29.0,1774,10
29.0,1775,3
29.0,1776,6
29.0,1777,15
29.0,1779,5
29.0,1780,5
29.0,1781,10
29.0,1782,4
29.0,1783,5
29.0,1784,2
29.0,1785,6
29.0,1786,15
29.0,1787,9
29.0,1788,2
29.0,1790,13
29.0,1791,1
29.0,1792,12
29.0,1793,6
29.0,1795,8
29.0,1796,10
29.0,1797,9
29.0,1798,7
29.0,1799,8
29.0,1800,11
29.0,1801,2
29.0,1802,4
29.0,1803,7
29.0,1804,8
29.0,1805,2
29.0,1806,2
29.0,1807,11
29.0,1808,6
29.0,1809,9
29.0,1810,2
29.0,1811,6
29.0,1812,7
29.0,1813,4
29.0,1814,9
29.0,1815,5
29.0,1816,5
29.0,1817,2
29.0,1818,8
29.0,1819,11
29.0,1820,4
29.0,1821,8
29.0,1822,4
29.0,1823,5
29.0,1824,3
29.0,1825,2
29.0,1827,1
29.0,1828,3
29.0,1830,3
29.0,1832,3
29.0,1833,7
29.0,1834,6
29.0,1835,1
29.0,1836,2
29.0,1837,3
29.0,1838,5
29.0,1839,8
29.0,1840,2
29.0,1841,7
29.0,1842,3
29.0,1843,3
29.0,1844,12
29.0,1845,3
29.0,1846,11
29.0,1847,3
29.0,1848,3
29.0,1849,6
29.0,1850,5
29.0,1851,11
29.0,1852,8
29.0,1853,3
29.0,1854,2
29.0,1855,9
29.0,1856,8
29.0,1857,11
29.0,1858,2
29.0,1860,4
29.0,1861,7
29.0,1862,7
29.0,1863,15
29.0,1864,6
29.0,1865,13
29.0,1866,14
29.0,1867,10
29.0,1868,4
29.0,1869,1
29.0,1870,8
29.0,1871,13
29.0,1872,13
29.0,1873,4
29.0,1874,12
29.0,1875,3
29.0,1876,5
29.0,1877,1
29.0,1878,3
29.0,1881,6
29.0,1882,6
29.0,1883,7
29.0,1884,9
29.0,1885,13
29.0,1886,7
29.0,1887,2
29.0,1888,3
29.0,1889,3
29.0,1890,6
29.0,1891,7
29.0,1892,11
29.0,1893,6
29.0,1894,4
29.0,1895,6
29.0,1896,1
29.0,1897,4
29.0,1898,4
29.0,1899,12
29.0,1900,2
29.0,1901,4
29.0,1902,3
29.0,1903,4
29.0,1904,4
29.0,1905,8
29.0,1906,5
29.0,1907,7
29.0,1908,1
29.0,1909,10
29.0,1910,5
29.0,1911,3
29.0,1912,9
29.0,1913,16
29.0,1914,12
29.0,1915,11
29.0,1916,19
29.0,1917,11
29.0,1918,21
29.0,1919,3
29.0,1920,5
29.0,1921,6
29.0,1922,3
29.0,1923,2
29.0,1924,3
29.0,1925,2
29.0,1926,1
29.0,1927,1
29.0,1928,1
29.0,1929,7
29.0,1930,6
29.0,1931,2
29.0,1932,3
29.0,1933,4
29.0,1934,1
29.0,1935,6
29.0,1936,4
29.0,1937,2
29.0,1938,1
29.0,1939,4
29.0,1940,2
29.0,1941,7
29.0,1942,7
29.0,1943,3
29.0,1944,6
29.0,1945,6
29.0,1946,5
29.0,1947,1
29.0,1948,9
29.0,1949,11
29.0,1950,5
29.0,1951,7
29.0,1952,11
29.0,1953,3
29.0,1954,4
29.0,1955,8
29.0,1956,9
29.0,1957,12
29.0,1958,7
29.0,1959,7
29.0,1960,7
29.0,1961,12
29.0,1962,3
29.0,1963,3
29.0,1964,5
29.0,1965,5
29.0,1966,6
29.0,1967,5
29.0,1968,6
29.0,1969,7
29.0,1970,3
29.0,1971,3
29.0,1972,7
29.0,1973,1
29.0,1974,8
29.0,1975,6
29.0,1976,6
29.0,1977,8
29.0,1978,8
29.0,1979,7
29.0,1980,10
29.0,1981,18
29.0,1982,5
29.0,1983,6
29.0,1984,6
29.0,1985,11
29.0,1986,4
29.0,1987,2
29.0,1988,7
29.0,1989,7
29.0,1990,12
29.0,1991,10
29.0,1992,7
29.0,1993,3
29.0,1994,3
29.0,1995,2
29.0,1996,9
29.0,1997,3
29.0,1998,9
29.0,1999,6
29.0,2000,9
29.0,2001,2
29.0,2002,10
29.0,2003,10
29.0,2004,16
29.0,2005,13
29.0,2006,8
29.0,2007,6
29.0,2008,18
29.0,2009,6
29.0,2010,21
29.0,2011,30
29.0,2012,19
29.0,2013,21
29.0,2014,18
29.0,2015,21
29.0,2016,13
29.0,2017,3
29.0,2018,15
29.0,2019,3
29.0,2020,2
29.0,2021,5
29.0,2022,3
29.0,2023,6
29.0,2024,1
29.0,2025,11
29.0,2026,8
29.0,2027,11
29.0,2028,8
29.0,2029,2
29.0,2030,18
29.0,2031,15
29.0,2032,5
29.0,2033,5
29.0,2034,1
29.0,2035,7
29.0,2036,1
29.0,2037,1
29.0,2038,3
29.0,2039,5
29.0,2040,9
29.0,2041,2
29.0,2042,18
29.0,2043,5
29.0,2044,3
29.0,2045,4
29.0,2047,14
29.0,2048,4
29.0,2050,5
29.0,2051,3
29.0,2052,7
29.0,2053,3
29.0,2054,5
29.0,2055,7
29.0,2056,13
29.0,2057,3
29.0,2058,8
29.0,2059,1
29.0,2060,2
29.0,2061,4
29.0,2062,10
29.0,2063,5
29.0,2064,2
29.0,2065,2
29.0,2066,8
29.0,2067,6
29.0,2068,9
29.0,2069,11
29.0,2070,2
29.0,2071,6
29.0,2072,4
29.0,2073,5
29.0,2074,2
29.0,2075,8
29.0,2076,6
29.0,2077,9
29.0,2078,4
29.0,2079,9
29.0,2080,10
29.0,2081,7
29.0,2082,2
29.0,2083,3
29.0,2084,3
29.0,2085,4
29.0,2086,5
29.0,2087,4
29.0,2088,2
29.0,2089,2
29.0,2090,11
29.0,2091,16
29.0,2092,12
29.0,2093,11
29.0,2094,12
29.0,2095,6
29.0,2096,4
29.0,2097,7
29.0,2098,14
29.0,2099,16
29.0,2100,13
29.0,2101,10
29.0,2102,11
29.0,2103,12
29.0,2104,17
29.0,2105,20
29.0,2106,14
29.0,2107,24
29.0,2108,35
29.0,2109,19
29.0,2110,14
29.0,2111,26
29.0,2112,10
29.0,2113,13
29.0,2114,6
29.0,2115,1
29.0,2116,12
29.0,2117,12
29.0,2118,18
29.0,2119,17
29.0,2120,5
29.0,2121,4
29.0,2122,2
29.0,2123,9
29.0,2124,10
29.0,2125,1
29.0,2126,5
29.0,2127,2
29.0,2128,4
29.0,2129,3
29.0,2130,2
29.0,2131,5
29.0,2132,3
29.0,2133,1
29.0,2134,2
29.0,2135,1
29.0,2136,6
29.0,2137,3
29.0,2138,8
29.0,2139,5
29.0,2140,2
29.0,2141,1
29.0,2142,8
29.0,2143,8
29.0,2144,2
29.0,2146,3
29.0,2147,5
29.0,2148,2
29.0,2149,5
29.0,2150,7
29.0,2151,6
29.0,2153,3
29.0,2154,8
29.0,2155,1
29.0,2156,7
29.0,2157,2
29.0,2159,4
29.0,2160,5
29.0,2161,2
29.0,2163,10
29.0,2164,2
29.0,2166,4
29.0,2167,4
29.0,2168,6
29.0,2169,8
29.0,2170,14
29.0,2171,10
29.0,2172,12
29.0,2173,6
29.0,2175,1
29.0,2176,8
29.0,2177,6
29.0,2178,5
29.0,2179,3
29.0,2180,8
29.0,2181,12
29.0,2182,6
29.0,2183,8
29.0,2184,3
29.0,2185,3
29.0,2186,2
29.0,2187,2
29.0,2188,6
29.0,2189,15
29.0,2190,16
29.0,2191,18
29.0,2192,11
29.0,2193,8
29.0,2194,15
29.0,2195,12
29.0,2196,7
29.0,2197,12
29.0,2198,10
29.0,2199,11
29.0,2200,7
29.0,2201,3
29.0,2202,3
29.0,2203,13
29.0,2204,21
29.0,2205,14
29.0,2206,8
29.0,2207,4
29.0,2208,6
29.0,2210,7
29.0,2211,4
29.0,2212,2
29.0,2213,1
29.0,2215,9
29.0,2216,9
29.0,2217,2
29.0,2218,5
29.0,2219,3
29.0,2221,5
29.0,2222,6
29.0,2223,12
29.0,2224,4
29.0,2225,2
29.0,2226,1
29.0,2227,7
29.0,2228,5
29.0,2229,8
29.0,2230,4
29.0,2231,9
29.0,2232,1
29.0,2233,1
29.0,2234,4
29.0,2235,2
29.0,2236,5
29.0,2237,12
29.0,2238,3
29.0,2239,6
29.0,2240,5
29.0,2241,1
29.0,2242,4
